Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
"06037320101","Census Tract 3201.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3201.01",,,,953,12,29,6,0,39,92,27,8,8,71,123,54,121,49,234,80,1.26,3.04,0.63,0,4.09,9.65,2.83,0.84,0.84,7.45,12.91,5.67,12.7,5.14,24.55,8.39
"06037320102","Census Tract 3201.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3201.02",,,,928,61,10,23,0,47,14,115,24,0,67,56,89,73,61,108,180,6.57,1.08,2.48,0,5.06,1.51,12.39,2.59,0,7.22,6.03,9.59,7.87,6.57,11.64,19.4
"06037320201","Census Tract 3202.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3202.01",,,,1083,65,43,35,131,47,58,65,82,48,87,86,51,77,97,20,91,6,3.97,3.23,12.1,4.34,5.36,6,7.57,4.43,8.03,7.94,4.71,7.11,8.96,1.85,8.4
"06037320202","Census Tract 3202.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3202.02",,,,1449,48,31,12,77,61,59,7,37,16,136,132,135,148,86,240,224,3.31,2.14,0.83,5.31,4.21,4.07,0.48,2.55,1.1,9.39,9.11,9.32,10.21,5.94,16.56,15.46
"06037320300","Census Tract 3203, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3203",,,,1916,170,33,59,48,115,177,61,70,105,131,118,371,102,125,151,80,8.87,1.72,3.08,2.51,6,9.24,3.18,3.65,5.48,6.84,6.16,19.36,5.32,6.52,7.88,4.18
"06037400205","Census Tract 4002.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4002.05",,,,872,11,15,0,0,4,11,0,0,1,5,53,30,68,94,121,459,1.26,1.72,0,0,0.46,1.26,0,0,0.11,0.57,6.08,3.44,7.8,10.78,13.88,52.64
"06037400206","Census Tract 4002.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4002.06",,,,1843,31,0,11,0,0,6,16,15,13,79,106,159,136,144,315,812,1.68,0,0.6,0,0,0.33,0.87,0.81,0.71,4.29,5.75,8.63,7.38,7.81,17.09,44.06
"06037400207","Census Tract 4002.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4002.07",,,,1488,51,0,10,23,9,15,15,9,5,61,51,148,219,143,231,498,3.43,0,0.67,1.55,0.6,1.01,1.01,0.6,0.34,4.1,3.43,9.95,14.72,9.61,15.52,33.47
"06037400208","Census Tract 4002.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4002.08",,,,495,12,0,0,0,0,6,0,0,0,0,60,50,35,135,55,142,2.42,0,0,0,0,1.21,0,0,0,0,12.12,10.1,7.07,27.27,11.11,28.69
"06037400209","Census Tract 4002.09, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4002.09",,,,1616,26,31,18,0,30,27,54,59,22,80,26,249,160,124,209,501,1.61,1.92,1.11,0,1.86,1.67,3.34,3.65,1.36,4.95,1.61,15.41,9.9,7.67,12.93,31
"06037400304","Census Tract 4003.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4003.04",,,,2835,170,13,51,48,77,45,32,196,24,55,273,579,371,95,262,544,6,0.46,1.8,1.69,2.72,1.59,1.13,6.91,0.85,1.94,9.63,20.42,13.09,3.35,9.24,19.19
"06037400402","Census Tract 4004.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4004.02",,,,1332,0,83,18,79,13,29,17,81,19,41,63,49,172,195,161,312,0,6.23,1.35,5.93,0.98,2.18,1.28,6.08,1.43,3.08,4.73,3.68,12.91,14.64,12.09,23.42
"06037400403","Census Tract 4004.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4004.03",,,,1419,14,57,39,18,0,56,10,117,47,9,171,43,90,144,230,374,0.99,4.02,2.75,1.27,0,3.95,0.7,8.25,3.31,0.63,12.05,3.03,6.34,10.15,16.21,26.36
"06037400404","Census Tract 4004.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4004.04",,,,1348,7,0,0,31,11,30,21,0,21,33,50,105,207,78,198,556,0.52,0,0,2.3,0.82,2.23,1.56,0,1.56,2.45,3.71,7.79,15.36,5.79,14.69,41.25
"06037400501","Census Tract 4005.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4005.01",,,,609,4,0,28,5,6,0,8,0,24,47,102,34,9,17,69,256,0.66,0,4.6,0.82,0.99,0,1.31,0,3.94,7.72,16.75,5.58,1.48,2.79,11.33,42.04
"06037400602","Census Tract 4006.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4006.02",,,,1400,26,23,20,39,29,37,44,50,64,50,214,322,126,110,170,76,1.86,1.64,1.43,2.79,2.07,2.64,3.14,3.57,4.57,3.57,15.29,23,9,7.86,12.14,5.43
"06037400603","Census Tract 4006.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4006.03",,,,1815,11,8,0,137,32,23,53,25,16,101,207,339,155,280,225,203,0.61,0.44,0,7.55,1.76,1.27,2.92,1.38,0.88,5.56,11.4,18.68,8.54,15.43,12.4,11.18
"06037400605","Census Tract 4006.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4006.05",,,,2403,108,24,13,38,115,58,38,58,46,48,385,302,265,254,263,388,4.49,1,0.54,1.58,4.79,2.41,1.58,2.41,1.91,2,16.02,12.57,11.03,10.57,10.94,16.15
"06037400801","Census Tract 4008.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4008.01",,,,1917,59,24,38,20,14,56,25,45,58,86,117,159,371,189,237,419,3.08,1.25,1.98,1.04,0.73,2.92,1.3,2.35,3.03,4.49,6.1,8.29,19.35,9.86,12.36,21.86
"06037401001","Census Tract 4010.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4010.01",,,,962,8,43,39,0,8,30,16,38,45,53,43,88,124,89,175,163,0.83,4.47,4.05,0,0.83,3.12,1.66,3.95,4.68,5.51,4.47,9.15,12.89,9.25,18.19,16.94
"06037401002","Census Tract 4010.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4010.02",,,,1613,49,125,59,8,36,32,7,25,73,113,246,211,39,117,187,286,3.04,7.75,3.66,0.5,2.23,1.98,0.43,1.55,4.53,7.01,15.25,13.08,2.42,7.25,11.59,17.73
"06037401101","Census Tract 4011.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4011.01",,,,1880,127,29,59,0,5,0,90,114,31,215,302,225,195,157,152,179,6.76,1.54,3.14,0,0.27,0,4.79,6.06,1.65,11.44,16.06,11.97,10.37,8.35,8.09,9.52
"06037401102","Census Tract 4011.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4011.02",,,,1336,44,21,8,36,7,23,105,44,40,69,131,150,115,255,187,101,3.29,1.57,0.6,2.69,0.52,1.72,7.86,3.29,2.99,5.16,9.81,11.23,8.61,19.09,14,7.56
"06037401201","Census Tract 4012.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4012.01",,,,1021,0,9,12,18,0,52,0,31,12,63,61,54,129,59,208,313,0,0.88,1.18,1.76,0,5.09,0,3.04,1.18,6.17,5.97,5.29,12.63,5.78,20.37,30.66
"06037401202","Census Tract 4012.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4012.02",,,,1320,0,30,0,44,11,0,0,57,17,161,199,234,140,115,156,156,0,2.27,0,3.33,0.83,0,0,4.32,1.29,12.2,15.08,17.73,10.61,8.71,11.82,11.82
"06037401203","Census Tract 4012.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4012.03",,,,1589,60,49,35,27,64,32,35,52,12,30,141,220,247,86,263,236,3.78,3.08,2.2,1.7,4.03,2.01,2.2,3.27,0.76,1.89,8.87,13.85,15.54,5.41,16.55,14.85
"06037401303","Census Tract 4013.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4013.03",,,,776,57,10,10,30,0,0,0,8,11,68,39,33,93,54,121,242,7.35,1.29,1.29,3.87,0,0,0,1.03,1.42,8.76,5.03,4.25,11.98,6.96,15.59,31.19
"06037401304","Census Tract 4013.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4013.04",,,,1827,102,0,82,47,18,31,29,13,0,13,45,302,152,203,204,586,5.58,0,4.49,2.57,0.99,1.7,1.59,0.71,0,0.71,2.46,16.53,8.32,11.11,11.17,32.07
"06037401311","Census Tract 4013.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4013.11",,,,2403,71,96,30,33,115,127,54,57,84,163,224,247,241,267,331,263,2.95,4,1.25,1.37,4.79,5.29,2.25,2.37,3.5,6.78,9.32,10.28,10.03,11.11,13.77,10.94
"06037401312","Census Tract 4013.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4013.12",,,,1883,18,0,114,57,73,158,101,121,97,53,100,109,176,242,294,170,0.96,0,6.05,3.03,3.88,8.39,5.36,6.43,5.15,2.81,5.31,5.79,9.35,12.85,15.61,9.03
"06037401500","Census Tract 4015, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4015",,,,1861,36,94,16,76,34,45,124,10,75,56,145,318,209,201,196,226,1.93,5.05,0.86,4.08,1.83,2.42,6.66,0.54,4.03,3.01,7.79,17.09,11.23,10.8,10.53,12.14
"06037401601","Census Tract 4016.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4016.01",,,,2315,105,22,116,71,67,98,24,65,184,47,161,271,327,135,343,279,4.54,0.95,5.01,3.07,2.89,4.23,1.04,2.81,7.95,2.03,6.95,11.71,14.13,5.83,14.82,12.05
"06037401602","Census Tract 4016.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4016.02",,,,2147,130,92,67,72,43,104,45,106,0,152,188,285,123,221,252,267,6.05,4.29,3.12,3.35,2,4.84,2.1,4.94,0,7.08,8.76,13.27,5.73,10.29,11.74,12.44
"06037401705","Census Tract 4017.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4017.05",,,,968,9,0,38,55,28,11,10,42,20,39,40,89,75,165,146,201,0.93,0,3.93,5.68,2.89,1.14,1.03,4.34,2.07,4.03,4.13,9.19,7.75,17.05,15.08,20.76
"06037401706","Census Tract 4017.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4017.06",,,,1612,54,84,0,51,38,47,66,87,44,158,82,193,223,118,136,231,3.35,5.21,0,3.16,2.36,2.92,4.09,5.4,2.73,9.8,5.09,11.97,13.83,7.32,8.44,14.33
"06037401707","Census Tract 4017.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4017.07",,,,2740,185,58,240,135,99,47,49,193,70,237,170,276,222,354,197,208,6.75,2.12,8.76,4.93,3.61,1.72,1.79,7.04,2.55,8.65,6.2,10.07,8.1,12.92,7.19,7.59
"06037401801","Census Tract 4018.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4018.01",,,,1598,33,3,17,8,0,0,42,0,44,103,101,107,112,202,384,442,2.07,0.19,1.06,0.5,0,0,2.63,0,2.75,6.45,6.32,6.7,7.01,12.64,24.03,27.66
"06037401802","Census Tract 4018.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4018.02",,,,1387,61,7,122,9,14,76,0,22,11,23,71,164,178,52,210,367,4.4,0.5,8.8,0.65,1.01,5.48,0,1.59,0.79,1.66,5.12,11.82,12.83,3.75,15.14,26.46
"06037401901","Census Tract 4019.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4019.01",,,,110,5,0,0,0,0,0,0,0,0,22,13,39,17,4,10,0,4.55,0,0,0,0,0,0,0,0,20,11.82,35.45,15.45,3.64,9.09,0
"06037401902","Census Tract 4019.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4019.02",,,,2984,18,48,32,128,35,103,0,52,339,204,96,467,316,167,265,714,0.6,1.61,1.07,4.29,1.17,3.45,0,1.74,11.36,6.84,3.22,15.65,10.59,5.6,8.88,23.93
"06037402001","Census Tract 4020.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4020.01",,,,1450,44,137,48,36,115,58,80,47,61,66,84,117,235,41,88,193,3.03,9.45,3.31,2.48,7.93,4,5.52,3.24,4.21,4.55,5.79,8.07,16.21,2.83,6.07,13.31
"06037402002","Census Tract 4020.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4020.02",,,,1687,83,0,57,87,192,64,84,52,17,69,96,246,115,130,180,215,4.92,0,3.38,5.16,11.38,3.79,4.98,3.08,1.01,4.09,5.69,14.58,6.82,7.71,10.67,12.74
"06037402101","Census Tract 4021.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4021.01",,,,1081,22,30,9,18,19,46,50,46,27,45,123,204,144,41,114,143,2.04,2.78,0.83,1.67,1.76,4.26,4.63,4.26,2.5,4.16,11.38,18.87,13.32,3.79,10.55,13.23
"06037402102","Census Tract 4021.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4021.02",,,,1325,56,0,25,9,0,30,31,52,16,102,81,293,162,232,111,125,4.23,0,1.89,0.68,0,2.26,2.34,3.92,1.21,7.7,6.11,22.11,12.23,17.51,8.38,9.43
"06037402200","Census Tract 4022, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4022",,,,2089,23,119,53,12,18,98,113,35,81,196,149,397,279,179,235,102,1.1,5.7,2.54,0.57,0.86,4.69,5.41,1.68,3.88,9.38,7.13,19,13.36,8.57,11.25,4.88
"06037402301","Census Tract 4023.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4023.01",,,,1395,37,12,6,59,86,43,52,30,30,134,217,144,178,116,174,77,2.65,0.86,0.43,4.23,6.16,3.08,3.73,2.15,2.15,9.61,15.56,10.32,12.76,8.32,12.47,5.52
"06037402303","Census Tract 4023.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4023.03",,,,1022,27,47,1,88,43,46,15,25,37,146,75,149,121,64,69,69,2.64,4.6,0.1,8.61,4.21,4.5,1.47,2.45,3.62,14.29,7.34,14.58,11.84,6.26,6.75,6.75
"06037402304","Census Tract 4023.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4023.04",,,,1020,66,59,21,73,69,37,130,24,27,81,128,105,62,65,53,20,6.47,5.78,2.06,7.16,6.76,3.63,12.75,2.35,2.65,7.94,12.55,10.29,6.08,6.37,5.2,1.96
"06037402403","Census Tract 4024.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4024.03",,,,1102,63,64,0,10,122,20,10,44,24,33,60,261,209,9,111,62,5.72,5.81,0,0.91,11.07,1.81,0.91,3.99,2.18,2.99,5.44,23.68,18.97,0.82,10.07,5.63
"06037402404","Census Tract 4024.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4024.04",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
"06037402405","Census Tract 4024.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4024.05",,,,560,13,21,0,28,3,28,17,40,20,48,44,70,99,25,46,58,2.32,3.75,0,5,0.54,5,3.04,7.14,3.57,8.57,7.86,12.5,17.68,4.46,8.21,10.36
"06037402406","Census Tract 4024.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4024.06",,,,1282,55,15,49,161,43,22,37,63,30,106,56,278,24,130,104,109,4.29,1.17,3.82,12.56,3.35,1.72,2.89,4.91,2.34,8.27,4.37,21.68,1.87,10.14,8.11,8.5
"06037402501","Census Tract 4025.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4025.01",,,,1357,62,95,39,20,91,63,116,74,46,160,145,185,113,84,57,7,4.57,7,2.87,1.47,6.71,4.64,8.55,5.45,3.39,11.79,10.69,13.63,8.33,6.19,4.2,0.52
"06037402503","Census Tract 4025.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4025.03",,,,1122,58,23,0,25,57,66,55,65,23,105,188,223,115,67,41,11,5.17,2.05,0,2.23,5.08,5.88,4.9,5.79,2.05,9.36,16.76,19.88,10.25,5.97,3.65,0.98
"06037402504","Census Tract 4025.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4025.04",,,,790,52,56,110,106,48,26,34,21,65,50,62,46,39,8,48,19,6.58,7.09,13.92,13.42,6.08,3.29,4.3,2.66,8.23,6.33,7.85,5.82,4.94,1.01,6.08,2.41
"06037402601","Census Tract 4026.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4026.01",,,,743,89,10,17,12,18,39,11,55,0,98,58,84,68,68,94,22,11.98,1.35,2.29,1.62,2.42,5.25,1.48,7.4,0,13.19,7.81,11.31,9.15,9.15,12.65,2.96
"06037402602","Census Tract 4026.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4026.02",,,,1885,39,123,86,118,51,49,83,31,0,178,275,142,186,96,203,225,2.07,6.53,4.56,6.26,2.71,2.6,4.4,1.64,0,9.44,14.59,7.53,9.87,5.09,10.77,11.94
"06037402702","Census Tract 4027.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4027.02",,,,1386,125,122,51,33,142,81,37,55,87,110,103,164,138,29,101,8,9.02,8.8,3.68,2.38,10.25,5.84,2.67,3.97,6.28,7.94,7.43,11.83,9.96,2.09,7.29,0.58
"06037402703","Census Tract 4027.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4027.03",,,,1342,69,47,37,71,41,12,27,15,22,221,214,81,220,66,103,96,5.14,3.5,2.76,5.29,3.06,0.89,2.01,1.12,1.64,16.47,15.95,6.04,16.39,4.92,7.68,7.15
"06037402705","Census Tract 4027.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4027.05",,,,865,37,0,9,8,8,28,41,45,34,28,82,130,141,92,125,57,4.28,0,1.04,0.92,0.92,3.24,4.74,5.2,3.93,3.24,9.48,15.03,16.3,10.64,14.45,6.59
"06037402706","Census Tract 4027.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4027.06",,,,964,0,76,19,33,26,46,50,7,0,66,72,140,44,173,163,49,0,7.88,1.97,3.42,2.7,4.77,5.19,0.73,0,6.85,7.47,14.52,4.56,17.95,16.91,5.08
"06037402801","Census Tract 4028.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4028.01",,,,1136,45,30,73,47,47,86,49,13,87,108,74,197,77,123,60,20,3.96,2.64,6.43,4.14,4.14,7.57,4.31,1.14,7.66,9.51,6.51,17.34,6.78,10.83,5.28,1.76
"06037402803","Census Tract 4028.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4028.03",,,,756,0,12,0,59,37,39,39,23,9,67,94,112,37,73,84,71,0,1.59,0,7.8,4.89,5.16,5.16,3.04,1.19,8.86,12.43,14.81,4.89,9.66,11.11,9.39
"06037402804","Census Tract 4028.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4028.04",,,,1005,24,55,33,40,45,23,61,43,49,140,110,127,99,22,90,44,2.39,5.47,3.28,3.98,4.48,2.29,6.07,4.28,4.88,13.93,10.95,12.64,9.85,2.19,8.96,4.38
"06037402902","Census Tract 4029.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4029.02",,,,1730,168,46,9,57,80,82,103,34,37,93,270,371,149,88,85,58,9.71,2.66,0.52,3.29,4.62,4.74,5.95,1.97,2.14,5.38,15.61,21.45,8.61,5.09,4.91,3.35
"06037402903","Census Tract 4029.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4029.03",,,,986,98,76,16,38,25,20,41,9,53,133,20,65,198,80,70,44,9.94,7.71,1.62,3.85,2.54,2.03,4.16,0.91,5.38,13.49,2.03,6.59,20.08,8.11,7.1,4.46
"06037402904","Census Tract 4029.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4029.04",,,,879,16,55,21,15,0,30,25,10,35,98,91,139,121,65,83,75,1.82,6.26,2.39,1.71,0,3.41,2.84,1.14,3.98,11.15,10.35,15.81,13.77,7.39,9.44,8.53
"06037403000","Census Tract 4030, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4030",,,,1615,36,13,19,3,81,38,32,94,86,169,147,250,215,212,178,42,2.23,0.8,1.18,0.19,5.02,2.35,1.98,5.82,5.33,10.46,9.1,15.48,13.31,13.13,11.02,2.6
"06037403305","Census Tract 4033.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.05",,,,687,12,10,0,14,13,61,13,6,0,26,54,66,83,98,99,132,1.75,1.46,0,2.04,1.89,8.88,1.89,0.87,0,3.78,7.86,9.61,12.08,14.26,14.41,19.21
"06037403316","Census Tract 4033.16, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403316",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.16",,,,2587,309,53,60,45,209,49,17,23,21,54,213,330,304,282,282,336,11.94,2.05,2.32,1.74,8.08,1.89,0.66,0.89,0.81,2.09,8.23,12.76,11.75,10.9,10.9,12.99
"06037403317","Census Tract 4033.17, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403317",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.17",,,,1654,22,45,45,11,20,14,21,46,81,68,157,199,239,103,210,373,1.33,2.72,2.72,0.67,1.21,0.85,1.27,2.78,4.9,4.11,9.49,12.03,14.45,6.23,12.7,22.55
